,ID,town,districts,street,Գին,Գին (Ք.Մ.),Սանհանգույց,Շինության տիպը,Առաստաղի բարձրություն,Վիճակը,Մակերես,Սենյակ,Հարկ/Հարկանի
2181,151727,Երևան, Արաբկիր, Արաբկիր 21րդ փող,"650,000","2,381",3,Քարե,3 Մ,Լավ,273 Ք.Մ.,4,1/5
2182,149430,Երևան, Արաբկիր, Արաբկիր 21րդ փող,"220,000","2,619",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,84 Ք.Մ.,3,5/7
2183,138331,Երևան, Կենտրոն, Բաղրամյան պող(Կենտրոն),"215,000","3,468",1,Քարե,2.8 Մ,Վերանորոգված,62 Ք.Մ.,2,4/4
2184,151705,Երևան, Կենտրոն, Նալբանդյան փող,"250,000","3,788",1,Քարե,2.8 Մ,Վերանորոգված,66 Ք.Մ.,2,2/6
2185,151702,Երևան, Կենտրոն, Նալբանդյան փող,"250,000","3,788",1,Քարե,2.8 Մ,Վերանորոգված,66 Ք.Մ.,2,2/6
2186,151699,Երևան, Արաբկիր, Արաբկիր 23րդ փող,"260,000","2,955",2,Մոնոլիտ,3 Մ,Վերանորոգված,88 Ք.Մ.,3,8/8
2187,150628,Երևան, Արաբկիր, Ն. Տիգրանյան փող փակ,"145,000","2,500",1,Այլ,3 Մ,Վերանորոգված,58 Ք.Մ.,3,2/12
2188,129590,Երևան, Արաբկիր, Սոսեի փող,"200,000","1,600",1,Մոնոլիտ,3 Մ,Վերանորոգված,125 Ք.Մ.,3,3/3
2189,109933,Երևան, Կենտրոն, Անտառային փող,"390,000","3,679",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,106 Ք.Մ.,3,3/7
2190,151693,Երևան, Կենտրոն, Արգիշտի փող,"280,000","2,435",2,Մոնոլիտ,3 Մ,Վերանորոգված,115 Ք.Մ.,4,6/14
2191,151692,Երևան, Արաբկիր, Օրբելի Եղբայրների փող,"270,000","2,389",2,Քարե,2.8 Մ,Վերանորոգված,113 Ք.Մ.,3,4/5
2192,151678,Երևան, Արաբկիր, Կոմիտասի պող,"155,000","2,153",1,Քարե,2.8 Մ,Վերանորոգված,72 Ք.Մ.,3,5/5
2193,151520,Երևան, Կենտրոն, Արամի փող,"350,000","5,469",1,Մոնոլիտ,3 Մ,Վերանորոգված,64 Ք.Մ.,2,4/9
2194,144354,Երևան, Արաբկիր, Օրբելի Եղբայրների փող,"300,000","1,829",1,Քարե,2.8 Մ,Վերանորոգված,164 Ք.Մ.,4,3/5
2195,151570,Երևան, Արաբկիր, Ադոնց փող,"225,000","1,800",1,Մոնոլիտ,3 Մ,Վերանորոգված,125 Ք.Մ.,4,9/14
2196,151674,Երևան, Ավան, Տաշքենդի փող,"280,000","4,118",2,Պանելային,2.8 Մ,Վերանորոգված,68 Ք.Մ.,4,6/9
2197,151672,Երևան, Կենտրոն, Հյուսիսային պող,"360,000","4,138",2,Մոնոլիտ,3 Մ,Վերանորոգված,87 Ք.Մ.,3,3/10
2198,151671,Երևան, Կենտրոն, Հյուսիսային պող,"360,000","4,138",2,Մոնոլիտ,3 Մ,Վերանորոգված,87 Ք.Մ.,3,3/10
2199,130315,Երևան, Կենտրոն, Ամիրյան փող,"300,000","3,333",1,Պանելային,2.8 Մ,Վերանորոգված,90 Ք.Մ.,3,4/11
2200,128722,Երևան, Կենտրոն, Հյուսիսային պող,"830,000","5,188",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,160 Ք.Մ.,4,7/9
2201,124291,Երևան, Արաբկիր, Արաբկիր 25րդ փող,"390,000","3,980",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,98 Ք.Մ.,4,8/8
2202,136093,Երևան, Աջափնյակ, Ֆուչիկի փող,"190,000","2,289",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,83 Ք.Մ.,3,13/14
2203,151651,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"250,000","3,425",2,Քարե,3 Մ,Վերանորոգված,73 Ք.Մ.,3,1/5
2204,107405,Երևան, Կենտրոն, Նալբանդյան փող,"350,000","3,465",1,Քարե,2.8 Մ,Լավ,101 Ք.Մ.,3,2/6
2205,151648,Երևան, Կենտրոն, Ծիծեռնակաբերդի խճուղի,"360,000","3,077",1,Մոնոլիտ,3 Մ,Վերանորոգված,117 Ք.Մ.,1,9/11
2206,151641,Երևան, Կենտրոն, Պուշկինի փող,"152,000","3,535",1,Պանելային,3 Մ,Վերանորոգված,43 Ք.Մ.,2,10/10
2207,151640,Երևան, Կենտրոն, Տիգրան Մեծի պող,"195,000","2,053",1,Պանելային,3 Մ,Վերանորոգված,95 Ք.Մ.,3,2/10
2208,151639,Երևան, Արաբկիր, Արաբկիր 25րդ փող,"400,000","3,738",2,Մոնոլիտ,3 Մ,Վերանորոգված,107 Ք.Մ.,3,8/8
2209,151556,Երևան, Դավթաշեն, Դավթաշենի 4-րդ փող,"145,000","1,629",2,Մոնոլիտ,3 Մ,Վերանորոգված,89 Ք.Մ.,3,8/14
2210,143914,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"260,000","3,023",2,Այլ,2.8 Մ,Վերանորոգված,86 Ք.Մ.,3,8/9
2211,138388,Երևան, Կենտրոն, Մաշտոցի պող,"190,000","3,220",1,Քարե,3.2 Մ,Վերանորոգված,59 Ք.Մ.,2,2/5
2212,138934,Երևան, Դավթաշեն, Միկոյան փող,"180,000","2,250",1,Մոնոլիտ,3 Մ,Վերանորոգված,80 Ք.Մ.,3,4/16
2213,135755,Երևան, Կենտրոն, Սարյան փող,"210,000","3,088",1,Պանելային,2.8 Մ,Վերանորոգված,68 Ք.Մ.,3,7/11
2214,149456,Երևան, Արաբկիր, Մալխասյանց փող,"127,000","2,228",1,Մոնոլիտ,3 Մ,Զրոյական,57 Ք.Մ.,2,5/14
2215,135290,Երևան, Ավան, Ավան-Առինջ 1 միկ,"125,000","1,420",1,Պանելային,2.8 Մ,Վերանորոգված,88 Ք.Մ.,3,6/14
2216,151627,Երևան, Դավթաշեն, Տիգրան Պետրոսյան փող.,"245,000","2,207",1,Մոնոլիտ,3 Մ,Վերանորոգված,111 Ք.Մ.,2,2/5
2217,146626,Երևան, Շենգավիթ, Չեխովի փող,"112,000","1,418",1,Պանելային,2.8 Մ,Լավ,79 Ք.Մ.,3,5/9
2218,151602,Երևան, Շենգավիթ, Չեխովի փող,"94,500","1,196",1,Պանելային,2.8 Մ,Զրոյական,79 Ք.Մ.,3,1/8
2219,151610,Երևան, Կենտրոն, Պարոնյան փող,"200,000","2,222",1,Պանելային,3 Մ,Վերանորոգված,90 Ք.Մ.,3,1/7
2220,144171,Երևան, Արաբկիր, Վ.Վաղարշյան փող,"210,000","3,500",1,Մոնոլիտ,3 Մ,Վերանորոգված,60 Ք.Մ.,2,5/14
2221,143141,Երևան, Կենտրոն,,"500,000","3,571",2,Մոնոլիտ,3 Մ,Վերանորոգված,140 Ք.Մ.,4,2/6
2222,149847,Երևան, Կենտրոն, Արշակունյաց պող,"300,000","1,408",1,Քարե,3 Մ,Վերանորոգված,213 Ք.Մ.,1,1/5
2223,147129,Երևան, Արաբկիր, Կոմիտասի պող,"110,000","1,618",1,Պանելային,2.8 Մ,Լավ,68 Ք.Մ.,2,3/10
2224,134905,Երևան, Կենտրոն, Պարոնյան փող,"155,000","3,100",1,Պանելային,2.8 Մ,Վերանորոգված,50 Ք.Մ.,2,5/9
2225,151573,Երևան, Կենտրոն, Արամի փող,"380,000","3,725",2,Մոնոլիտ,3 Մ,Վերանորոգված,102 Ք.Մ.,3,11/17
2226,141358,Երևան, Կենտրոն, Դ. Դեմիրճյան փող,"210,000","2,530",1,Պանելային,2.8 Մ,Լավ,83 Ք.Մ.,3,10/15
2227,136091,Երևան, Կենտրոն, Մոսկովյան փող,"400,000","2,516",2,Պանելային,2.8 Մ,Վերանորոգված,159 Ք.Մ.,5,8/8
2228,135070,Երևան, Կենտրոն, Սարյան փող,"249,000","5,659",1,Պանելային,2.8 Մ,Վերանորոգված,44 Ք.Մ.,3,4/9
2229,150000,Երևան, Արաբկիր, Ադոնց փող,"157,000","1,963",2,Մոնոլիտ,3 Մ,Զրոյական,80 Ք.Մ.,3,13/14
2230,147237,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"310,000","2,870",2,Մոնոլիտ,3 Մ,Վերանորոգված,108 Ք.Մ.,3,7/17
2231,147246,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"137,000","1,575",1,Պանելային,3 Մ,Վերանորոգված,87 Ք.Մ.,3,1/9
2232,147251,Երևան, Դավթաշեն, Սասնա Ծռեր փող.,"143,000","3,575",1,Մոնոլիտ,3 Մ,Վերանորոգված,40 Ք.Մ.,2,12/14
2233,147252,Երևան, Արաբկիր, Արղության փող,"200,000","3,571",1,Մոնոլիտ,3 Մ,Վերանորոգված,56 Ք.Մ.,2,5/11
2234,147643,Երևան, Կենտրոն, Մաշտոցի պող,"300,000","2,727",2,Քարե,3.2 Մ,Վերանորոգված,110 Ք.Մ.,3,3/5
2235,139751,Երևան, Կենտրոն, Արամի փող նր,"169,000","3,189",1,Քարե,3 Մ,Լավ,53 Ք.Մ.,2,2/4
2236,137679,Երևան, Կենտրոն, Հյուսիսային պող,"1,530,000","9,162",3,Մոնոլիտ,3 Մ,Վերանորոգված,167 Ք.Մ.,3,5/10
2237,142652,Երևան, Կենտրոն, Վարդանանց փող,"269,000","2,587",1,Քարե,3.2 Մ,Վերանորոգված,104 Ք.Մ.,4,5/5
2238,134227,Երևան, Արաբկիր, Կոմիտասի պող,"200,000","3,571",1,Մոնոլիտ,3 Մ,Վերանորոգված,56 Ք.Մ.,3,10/12
2239,102253,Երևան, Կենտրոն, Թումանյան փող,"380,000","2,550",1,Քարե,3 Մ,Վերանորոգված,149 Ք.Մ.,4,3/4
2240,137122,Երևան, Կենտրոն, Սայաթ-Նովայի պող,"500,000","5,435",2,Մոնոլիտ,3 Մ,Վերանորոգված,92 Ք.Մ.,2,18/22
2241,147648,Երևան, Արաբկիր, Գրիբոեդովի փող,"175,000","1,823",2,Մոնոլիտ,3 Մ,Զրոյական,96 Ք.Մ.,3,7/17
2242,138903,Երևան, Կենտրոն, Բրյուսովի փող,"175,000","2,303",1,Քարե,2.8 Մ,Վերանորոգված,76 Ք.Մ.,3,3/3
2243,148475,Երևան, Շենգավիթ, Նիզամի փող,"128,000","1,600",1,Քարե,2.8 Մ,Վերանորոգված,80 Ք.Մ.,4,3/4
2244,148735,Երևան, Քանաքեռ-Զեյթուն, Ազատության պող,"270,000","2,500",2,Այլ,2.8 Մ,Վերանորոգված,108 Ք.Մ.,3,5/5
2245,138329,Երևան, Կենտրոն, Զաքյան փող,"193,000","2,573",1,Քարե,2.8 Մ,Վերանորոգված,75 Ք.Մ.,3,5/5
2246,137192,Երևան, Կենտրոն, Մոսկովյան փող,"590,000","6,413",2,Քարե,3.2 Մ,Վերանորոգված,92 Ք.Մ.,3,3/5
2247,140621,Երևան, Կենտրոն, Անտառային փող,"270,000","1,080",2,Մոնոլիտ,3 Մ,Զրոյական,250 Ք.Մ.,3,1/3
2248,139805,Երևան, Արաբկիր, Կոմիտասի պող,"160,000","2,500",1,Մոնոլիտ,3 Մ,Վերանորոգված,64 Ք.Մ.,2,10/16
2249,151292,Երևան, Կենտրոն, Բաղրամյան պող(Կենտրոն),"415,000","2,515",3,Մոնոլիտ,3 Մ,Վերանորոգված,165 Ք.Մ.,5,11/16
2250,137562,Երևան, Արաբկիր, Կոմիտասի պող,"125,000","1,603",1,Քարե,2.8 Մ,Լավ,78 Ք.Մ.,3,4/7
2251,144239,Երևան, Կենտրոն, Վարդանանց փող,"269,000","2,587",1,Քարե,3 Մ,Վերանորոգված,104 Ք.Մ.,3,5/5
2252,142387,Երևան, Արաբկիր, Կիևյան փող,"150,000","2,419",1,Քարե,3.2 Մ,Զրոյական,62 Ք.Մ.,2,3/5
2253,137140,Երևան, Կենտրոն, Տերյան փող,"900,000","9,474",1,Մոնոլիտ,3 Մ,Վերանորոգված,95 Ք.Մ.,3,12/21
2254,143506,Երևան, Դավթաշեն, Դավթաշեն 4 թաղ,"133,000","1,773",1,Պանելային,2.8 Մ,Վերանորոգված,75 Ք.Մ.,3,6/9
2255,134237,Երևան, Արաբկիր, Արաբկիր 21րդ փող,"125,000","1,736",1,Պանելային,2.8 Մ,Վերանորոգված,72 Ք.Մ.,3,3/3
2256,148120,Երևան, Կենտրոն, Տիգրան Մեծի պող,"160,000","1,778",1,Պանելային,2.8 Մ,Լավ,90 Ք.Մ.,3,3/9
2257,148467,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"135,000","1,901",2,Մոնոլիտ,3 Մ,Զրոյական,71 Ք.Մ.,3,8/18
2258,134231,Երևան, Կենտրոն, Անտառային փող,"190,000","3,519",1,Մոնոլիտ,3 Մ,Վերանորոգված,54 Ք.Մ.,2,2/18
2259,151545,Երևան, Նոր Նորք, Մոլդովական փող,"190,000","2,000",1,Մոնոլիտ,3 Մ,Վերանորոգված,95 Ք.Մ.,3,4/5
2260,129366,Երևան, Արաբկիր, Բաղրամյան պող(Արաբկիր),"250,000","3,425",2,Քարե,3 Մ,Վերանորոգված,73 Ք.Մ.,3,1/5
2261,126749,Երևան, Արաբկիր, Ա. Ավետիսյան փող,"550,000","1,618",4,Մոնոլիտ,3 Մ,Վերանորոգված,340 Ք.Մ.,6,5/6
2262,143015,Երևան, Կենտրոն, Տիգրան Մեծի պող,"195,000","2,826",1,Քարե,3 Մ,Վերանորոգված,69 Ք.Մ.,3,2/5
2263,130516,Երևան, Կենտրոն, Բուզանդի փող,"290,000","5,918",1,Մոնոլիտ,3 Մ,Վերանորոգված,49 Ք.Մ.,2,4/16
2264,142480,Երևան, Կենտրոն, Վ. Սարգսյան փող,"860,000","7,167",2,Մոնոլիտ,3 Մ,Վերանորոգված,120 Ք.Մ.,3,6/10
2265,142791,Երևան, Կենտրոն, Արամի փող,"570,000","4,872",2,Մոնոլիտ,3 Մ,Վերանորոգված,117 Ք.Մ.,3,12/13
2266,139994,Երևան, Կենտրոն, Պուշկինի փող,"370,000","3,700",2,Մոնոլիտ,3 Մ,Վերանորոգված,100 Ք.Մ.,3,8/10
2267,142489,Երևան, Կենտրոն, Պուշկինի փող,"355,000","3,349",2,Քարե,3 Մ,Վերանորոգված,106 Ք.Մ.,3,5/5
2268,142993,Երևան, Կենտրոն, Պուշկինի փող,"400,000","4,167",1,Մոնոլիտ,3 Մ,Վերանորոգված,96 Ք.Մ.,3,8/10
2269,142589,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"270,000","1,942",2,Մոնոլիտ,3 Մ,Զրոյական,139 Ք.Մ.,4,6/16
2270,137482,Երևան, Կենտրոն, Անտառային փող,"390,000","3,514",2,Մոնոլիտ,3 Մ,Վերանորոգված,111 Ք.Մ.,3,4/5
2271,139226,Երևան, Կենտրոն, Տերյան փող,"1,170,000","6,031",3,Մոնոլիտ,3 Մ,Վերանորոգված,194 Ք.Մ.,5,5/14
2272,116013,Երևան, Կենտրոն, Սայաթ-Նովայի պող,"320,000","2,000",2,Քարե,3.2 Մ,Վերանորոգված,160 Ք.Մ.,4,5/5
2273,139649,Երևան, Արաբկիր, Համբարձումյան փող,"620,000","2,583",2,Մոնոլիտ,3 Մ,Վերանորոգված,240 Ք.Մ.,4,10/14
2274,138781,Երևան, Կենտրոն, Ձորափի փող,"550,000","3,143",2,Մոնոլիտ,3 Մ,Վերանորոգված,175 Ք.Մ.,4,7/12
2275,132519,Երևան, Արաբկիր, Կիևյան փող,"190,000","2,111",2,Քարե,3.2 Մ,Լավ,90 Ք.Մ.,3,2/6
2276,144147,Երևան, Արաբկիր, Օրբելի Եղբայրների փող,"340,000","2,099",1,Քարե,2.8 Մ,Վերանորոգված,162 Ք.Մ.,4,3/5
2277,143763,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"349,000","3,356",2,Մոնոլիտ,3.2 Մ,Զրոյական,104 Ք.Մ.,3,13/14
2278,136414,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"425,000","3,664",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,116 Ք.Մ.,3,3/16
2279,151548,Երևան, Կենտրոն, Սարյան փող,"280,000","3,043",2,Քարե,3 Մ,Լավ,92 Ք.Մ.,3,5/7
2280,151547,Երևան, Նորք Մարաշ, Խանզադյան փող,"165,000","2,357",2,Մոնոլիտ,3 Մ,Վերանորոգված,70 Ք.Մ.,3,12/13
2281,151543,Երևան, Կենտրոն, Նալբանդյան փող,"875,000","6,119",2,Մոնոլիտ,3 Մ,Լավ,143 Ք.Մ.,3,4/10
2282,151541,Երևան, Կենտրոն, Թումանյան փող,"150,000","2,113",1,Պանելային,3 Մ,Վերանորոգված,71 Ք.Մ.,3,3/10
2283,151539,Երևան, Արաբկիր, Վ.Փափազյան փող,"300,000","2,500",3,Մոնոլիտ,3 Մ,Լավ,120 Ք.Մ.,3,4/15
2284,151538,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"300,000","2,804",2,Մոնոլիտ,3 Մ,Վերանորոգված,107 Ք.Մ.,3,6/15
2285,151536,Երևան, Կենտրոն, Անտառային փող,"675,000","3,590",2,Մոնոլիտ,3 Մ,Վերանորոգված,188 Ք.Մ.,4,2/7
2286,151535,Երևան, Կենտրոն, Պարոնյան փող,"250,000","2,404",2,Քարե,3.2 Մ,Վերանորոգված,104 Ք.Մ.,3,2/4
2287,151534,Երևան, Արաբկիր, Ադոնց փող,"270,000","2,903",2,Մոնոլիտ,3 Մ,Վերանորոգված,93 Ք.Մ.,4,3/8
2288,151533,Երևան, Կենտրոն, Արգիշտի փող,"160,000","2,857",1,Մոնոլիտ,3 Մ,Վերանորոգված,56 Ք.Մ.,2,11/14
2289,151532,Երևան, Կենտրոն, Արշակունյաց պող,"180,000","3,000",1,Մոնոլիտ,3 Մ,Զրոյական,60 Ք.Մ.,2,8/16
2290,151530,Երևան, Դավթաշեն, Սասնա Ծռեր փող.,"235,000","2,554",2,Մոնոլիտ,3 Մ,Վերանորոգված,92 Ք.Մ.,3,3/19
2291,151519,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"184,000","2,165",2,Պանելային,3 Մ,Վերանորոգված,85 Ք.Մ.,4,5/12
2292,147358,Երևան, Կենտրոն, Նալբանդյան փող,"135,000","3,375",1,Քարե,2.8 Մ,Վերանորոգված,40 Ք.Մ.,2,6/6
2293,151515,Երևան, Քանաքեռ-Զեյթուն, Ներսիսյան փող.,"300,000","2,500",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,120 Ք.Մ.,4,9/10
2294,151514,Երևան, Կենտրոն, Կորյուն փող,"149,000","4,382",1,Քարե,3 Մ,Վերանորոգված,34 Ք.Մ.,2,4/4
2295,143420,Երևան, Արաբկիր, Ն. Զարյան փող,"120,000","1,644",2,Քարե,3.2 Մ,Վերանորոգված,73 Ք.Մ.,3,4/5
2296,133464,Երևան, Կենտրոն, Տերյան փող,"300,000","7,143",1,Քարե,3.2 Մ,Վերանորոգված,42 Ք.Մ.,2,2/5
2297,145071,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"226,000","2,756",1,Մոնոլիտ,3 Մ,Զրոյական,82 Ք.Մ.,2,12/16
2298,133350,Երևան, Կենտրոն, Պուշկինի փող,"310,000","3,974",1,Քարե,3.2 Մ,Վերանորոգված,78 Ք.Մ.,3,3/5
2299,144966,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"235,000","3,561",2,Մոնոլիտ,3 Մ,Վերանորոգված,66 Ք.Մ.,2,15/16
2300,143140,Երևան, Կենտրոն, Անտառային,"500,000","3,571",2,Մոնոլիտ,3 Մ,Լավ,140 Ք.Մ.,4,2/6
2301,151506,Երևան, Դավթաշեն, Միկոյան փող,"170,000","2,297",1,Մոնոլիտ,3 Մ,Վերանորոգված,74 Ք.Մ.,2,9/18
2302,151504,Երևան, Կենտրոն, Մաշտոցի պող,"105,000","3,088",1,Քարե,3.2 Մ,Վերանորոգված,34 Ք.Մ.,1,2/4
2303,151501,Երևան, Արաբկիր, Գրիբոեդովի փող,"125,000","2,016",1,Քարե,3 Մ,Վերանորոգված,62 Ք.Մ.,2,5/5
2304,151500,Երևան, Կենտրոն, Ձորափի փող,"340,000","2,810",2,Մոնոլիտ,3 Մ,Վերանորոգված,121 Ք.Մ.,3,4/15
2305,151497,Երևան, Արաբկիր, Մամիկոնյանց փող,"199,000","2,163",2,Քարե,2.8 Մ,Լավ,92 Ք.Մ.,3,2/5
2306,151484,Երևան, Կենտրոն, Ե. Քոչար փող,"110,000","3,143",1,Մոնոլիտ,3 Մ,Լավ,35 Ք.Մ.,2,3/6
2307,151482,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"200,000","2,985",1,Մոնոլիտ,3 Մ,Վերանորոգված,67 Ք.Մ.,2,5/17
2308,143815,Երևան, Կենտրոն, Բուզանդի փող,"350,000","6,364",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,55 Ք.Մ.,1,3/5
2309,143813,Երևան, Կենտրոն, Դ. Դեմիրճյան փող,"145,000","3,625",1,Պանելային,2.8 Մ,Վերանորոգված,40 Ք.Մ.,2,7/10
2310,143806,Երևան, Էրեբունի, Խաղաղ Դոնի փող.,"110,000","1,528",1,Պանելային,3 Մ,Վերանորոգված,72 Ք.Մ.,3,3/9
2311,144336,Երևան, Արաբկիր, Ազատության պող,"230,000","2,706",2,Քարե,3.8 Մ,Լավ,85 Ք.Մ.,3,5/5
2312,144290,Երևան, Կենտրոն, Պարոնյան փող,"165,000","2,230",1,Մոնոլիտ,3 Մ,Զրոյական,74 Ք.Մ.,1,10/14
2313,144108,Երևան, Դավթաշեն, Դավթաշեն 4 թաղ,"125,000","1,524",2,Պանելային,2.8 Մ,Վերանորոգված,82 Ք.Մ.,3,8/14
2314,143934,Երևան, Կենտրոն, Արգիշտի փող,"450,000","2,980",2,Մոնոլիտ,3 Մ,Վերանորոգված,151 Ք.Մ.,4,12/14
2315,146958,Երևան, Դավթաշեն, Միկոյան փող,"165,000","2,230",1,Մոնոլիտ,3 Մ,Վերանորոգված,74 Ք.Մ.,3,16/18
2316,146346,Երևան, Կենտրոն, Ձորափի փող,"195,000","2,868",1,Մոնոլիտ,3 Մ,Զրոյական,68 Ք.Մ.,2,6/16
2317,145347,Երևան, Արաբկիր, Ն. Զարյան փող,"270,000","2,411",1,Մոնոլիտ,3 Մ,Վերանորոգված,112 Ք.Մ.,3,13/16
2318,149804,Երևան, Կենտրոն, Սարյան փող,"170,000","4,474",1,Քարե,3.2 Մ,Վերանորոգված,38 Ք.Մ.,1,3/5
2319,149530,Երևան, Կենտրոն, Ծիծեռնակաբերդի խճուղի,"1,100,000","3,860",3,Մոնոլիտ,3 Մ,Վերանորոգված,285 Ք.Մ.,5,17/17
2320,149293,Երևան, Կենտրոն, Բուզանդի փող,"395,000","3,692",1,Քարե,3.2 Մ,Վերանորոգված,107 Ք.Մ.,3,5/5
